pair_id	sentence_id	bem_transcription	en_translation
14	1	Aba abana tabomfwa umukumo kale babakanya ukwangalila mumenshi ukuti kuti balwala nomba tabomfwila abafyashi babo,ndesubila balabalopola lelo.	These children dont listen, their parents have told them not to be playing in water because they might get sick, i beieve they will be whiped today.
16	1	capala kwati ili ibumba lyabantu baleteya umwangalo apa bali.	This group is playing a game.
12	1	kuli ukulogana kwa baice	yes it's for tighing the dog with a belt
21	2	elo kunuma yabo kuli ba shitata naba namayo babili abasungu, elo kuntu bali kalemoneka nakatula akasuba nelyo bafwele ifya mpepo bonse abantu abali kuncende uku	behind them is a white man and woman.  it appears that this place is very cold as they are all wearing coats
17	2	Kwena nakasuba nakabala icine cine kuntu balepita.	It appears to be very hot in the area where they are.
33	2	elo kabili kulemoneka na mayanda ne fipo fya malaiti	There are also houses and pores spotted 
15	1	umo pali aba bana uulemonekapo umwaice amolu yakwe yali mu muulu aleiposa pa menshi  nafwala na amakalashi	the youngest child is upside-down jumping in water wearing glasses
18	1	ee boi cilemoneka kwati umulumendo uuli mufyakufwala fyakashika nabamupika saana kumunankwe.	Yea dear, it seems like a gent in red is been quite trickled by the friend.
14	2	Bushe umwana uyu bamushile eka nangu acisafe eka kukamana aka?	Did this girl come alone or someone has left  her in the river?
25	1	Shikulu bantu ale chesula ichilibwe ukutila ati apangemo ideko.	An old man is making a decoration out of a stone.
2	1	imbwa iyi naifwala umushipi uwamunyololo mumukoshi	the dog is wearing a leash with a chain on it
19	1	pafipeya ye shati pali ilangi yamulupa mulopa 	on the shoulder of the white it has red color
15	1	nalimo kuli abacipoosa uyu mupila pa menshi	there is someone who threw the ball in the water
6	1	lubali lumbi kulemoneka ifikulwa ifikalamba elyo ifyayemba nganshi ifyo ifyakwata amatabo, ayengi ayaya pamulu	On the other side there are big buildings that are beautiful and have a lot of floors.
9	1	bushe abana balecita finshi kuli ici cifulo?	What are the children doing at this place
2	2	akabwa kamo kalemoneka fye namasako yafita ku mubili fye ones.	one of the dogs has black fur
30	1	utubana tutatu tuli kulupili	Three kids are in the mountains.
17	1	Namayo ufwele ishati lya fita ale enda panse yamatuka pacungulo bushiku. 	A woman wearing a white shirt is walking outside the shops at dusk.
8	1	Cilepaka kwati bakesefya	it seems they are having a celebration
33	2	Aba abaume babili balebutuka mu ncende ya kuteyelamo amangalo kabili nabafwala ifyakufwala ifya kuteyelamo amangalo	These two players are running in the football field wearing sports attire
30	1	elyo bonse nabafwala nefisote	Yea they are, with each a cap on.
27	1	Umulumendo nomukashana bali bekafye pa bwato 	A man and woman are alone on a boat.
6	1	imbwa shibili shili muncende yakwangalila elyo imo naima ibaka  naitoloka elyo imbi yena naikalafye panshi. 	Two dogs are playing in a playing field , one has jumped  while the other is sitting down.
35	2	Uyu umulumendo alemoneka kwati eshilefye mukwangala.	This young man has just come here to have fun
14	1	umwanakashi alemonekafye icakumuulufye	Only the top part for the woman can be seen.
24	2	Kunuma yabo kuli ifimiti ifitali fya katapa katapa.	Behind them,there is a tal green tree.
9	2	Naiminina shilili na matwi naiponya	It is standing still with it's ears down
27	1	Elyo kuli abantu balebatamba kunuma yabo.	some people behind are watching them
29	2	akakashana kaloleshe kumulu ndemona pali ifyo kamwene ifikomfwisishe saana icikonko.	It's like she as seen something in the sky that has made her to be emotional.
39	2	elyo kabili nabafwala notusote twakashika elyo nabafwala ne nsalu shapamuulu isho abantu bafwela nga baleipika	they are also wearing red hats and aprons
36	1	Umulumendo alenina ulupili.	a man is climbing a mountain
30	1	umulumendo uufwfwele insalu yabuta ali kucibansa	A gentleman is by the sports field in white. 
16	1	akamwana kali mushi yacimuti naka munakwe	A child is under a tree with the friend.
12	2	Elo cile moneka kwati naiminina fye eka	there is a hill behind
28	1	Cile moneka kwati ale umfwa bwino pafyo ale angala. Limbi kuli abale musosha panshi?	He must be enjoying what he is doing. Maybe there is someone talking to him at the bottom.
16	2	afwile uyu umunsungu aliya temwa aya amangalo elo aleshelelekela pafishimbi	It looks like this white person likes these games.
2	1	apo keminine Pali ifyani elyo na maluba ayabaluwile	there are flowers on the grass
13	2	Kamo kali buta saana. Kamo kali butuluka	One looks white in colour and the other one is grey. 
11	1	ca cine emulandu wine umwana ufwele kaputula yamakumbi makumbi alebutukila pakutila be mupoka bola 	That's why the boy wearing a blue short is running so that they  dont get  the ball from him
29	2	Cifwile nga na bwila, balai fimbilikisha pa nsolokoto	The curtain covers the window during the night. 
2	2	ali pa lupili lwa nsalu ya buta iyatikama nalimo ilya ba pangila kapeti, kabili na ico atolokelepo cili ica buta na malembo ya muntuntula na ya fita  	he is on a hill on top of a buiding and the snowboard he is on is white yellow and black
38	2	Bushe kwena ubu bwangalao ubo abantu bacimfyanyamo mu cine?	is this really a game people compete in
34	1	aba lumendo babili bali pa muulu pa cikuulwa bale poopa amapulanga	two young men on the roof top nailing wood on a building
14	1	munshita yabushiku amwanAkashi na umwaume balinabeminina	A man and a woman are standing together in the evening,
30	2	Bushe finshi uyu umwanakashi nembwa yakwe balecita kuli ici cifulo?	What is this woman and the dog doing in the play park?
37	2	kunuma  yakwe kuli mulemendo nomukashana  abo abalenda nabekatana iminwe ngabali muchitemwiko	 A couple is romantically walking towards the lady the is feeding the doves while holding their hands
5	2	alemomeka alefuma ku sukulu pantu nafwala ifyakufwala fyaba kasukulu	she is coming from school because she is wearing a uniform
18	2	nafwala akashati akamakumbi makumbi	he is wearing a blue shirt
23	2	Abaume bamo nabakwela pa tushimbi utule panga icibumba ca cikulwa ico balebombelapo elyo umo ali mukati ya ci motoka kabili cilemoneka alebula ifya kubombelako elyo umbi naikala pa muulu ya motoka alekontolola ici leimya ifya ku bomfya pa ku kuula  icikulwa ifya fina	Some men are up on the building, one inside the crane vehicle getting some building equipments and the other is sited on top of the vehicle controlling its movements 
22	2	umukashana na iminina pa mwishi	there's a lady standing outside the door
16	1	Umukashana naiminina pa cimbayambaya camu tuntulwa.	A woman is standing at a yellow car.
7	1	balemoneka bali pakati kamumana kuli nomulumendo ulebofya utumuti ukusunkila amenshi kunuma pakuti ubwato bwende	They look to be in the middle of the river.
13	2	Elyo intambo ba ikakile naba ikatilila no kuboko kumbi	One hand has held the rope that the dog has been tied to.
36	1	cinshinka ico elyo kabili ali uwabusaka saana baliposako amaano abafyashi bakwe	very true and he's very clean the parents takes good care of him
39	1	Umulumendo naikala naikata munshi  mumbali yamusebo , nafwala ishati lyamishilwa yamalangi yabili ilyafita ne lya buta ne toloshi lye langi lya makumbimakumbi	a young man is sited on the road side, he is wearing a black and white shirt with a blue trousers
39	2	Kanshi emulandu wine cilemonekela kwati nalimo uyu alebutuka pamuulu wakwe alefwayo kumupanta	that's why the one in blue is jumping over him, he wanted to kick the ball
19	1	Ishati lyakwe lya mutuntula, itoloshi makumbi-makumbi, lelo insapato shikwete amalangi yashilemonekesha.	he is wearing a yellow shirt, a blue trousers and some shoes
6	1	cipalile kwati ili nensala pakuti ilenunsha uyumusango nokumfwisha uluse pantu naiponya amatwi.	It seems it is very hungry for it to be sniffing like that and showing a sorry face.
4	1	Uyu umwaice ucensele ameno, ali pamwela	A child smilling while in the air.
29	2	ili ituka lilemoneka kwati bashitishamo ifyamanama manama nefyakwipikilako.	It looks like they only sale mwat products in this shop.
37	2	Akalubi balengele kabikile ukuboko kumo kumutwe cilya kalemene ibula, elyo ukubuko kumbi nakaikumbatila	The dol on the drawing has its right hand on the head and its other hand hugging itself
15	1	nalimo pali ifyo iletamba ifili ku ntanshi	maybe it's looking at something in front 
28	2	kabili incende naikwata imichanga iingi elyo na ifyani ifyauma.	The place has a lot of sand and dry grass. 
37	1	umwana umwaume aletoloka cikya ale yangala mupanga	A boy is playing in the bush
21	1	Ala mucisankano nififinefye lyonse, ni cilamuntu kanshila kakwabo takwabapo ati bakote nangula abacece (the young)	It is every market's characteristics that people would be all over but in their own lane, whether young or old.
33	1	cilemoneka kuli icintubwingu ca bantu abekele mullubasa abaletamba abakashana abeleshana pacisebele	Seems there is an audience sited and watching them dance
8	2	Nabakwata inkomaki muminwe bonse	they are both having keys in their hands 
2	2	umwaume pali aba batatu nafwala icampempo ca kashikila ica matumba, elyo bambi bafwelefye amshati aya maboko ayatali, umo nafwala nakasote na umunyololo	among the three boys one is wearing a hoodie the other two are wearing long sleeve shirts and one of them is wearing a necklace
38	1	Abana bane na abakalamba babili baleenda pamusebo.	Four kids and two adults are walking on the road.
17	2	Bambi nabekala panshi kabili bambi nabatoloka.	Some people are sitting down while others are jumping.
12	1	Abana kashi babili, nabe kala pachi puna chapanse	two ladies are sitting on the chair out side
35	1	Nangu limbi ni nshila iiletentemuka.	Or maybe the path goes downhill
25	1	Emukwai umulume wakwe lelo nafilwa ukukwanisha pantu nabamwita ku ncito abomba lelo abakashi bakwe beshile fye nomwana.	Yes today,the husband has file to mane,so it is just the mother and the child present.
9	1	natoloka apasanswikeko na onda yakwe	He had jumped from a higher position
2	2	batolweke mumulu ukubomfya utubamyabamya twaku shelelelako pamenshi makaasa	they jumped from the snow using snowboards
12	2	elyo panse palemoneka pali ifimuti ifingi 	the outside looks to have alot of trees
13	1	Bale chimfwanisisha ifilambu ukubutuka no kuchofa ama jinga	They are racing so that the winner gets prizes and awards. 
6	1	kumbali ya bemba akatalamukila kulemoneka kuli impili. elyo akamulumendo kafwile kalishiba sana ukusamba pakuti kabe muli bemba washika.	On one side of the sea there are mountains. The bot shouldbot should know how to properly swim for him To be on a deep sea.
17	2	nasumiina elo naifwala intambo  mumukoshi	I agree and it's wearing a rope around it's neck. 
10	2	bushe mangalo nangula finshi alecita uyu umwanakashi	Is this woman playing a game or what is she doing? 
19	2	kumpela ya cibumba kukona kuli icintu ca makumbi makubi icapala mateleshi.	at the end of the wall at the corner is what looks like a blue mattress
27	1	Aya ama botolo ya menshi, cilemoneka kwati yaba kafundisha.	it seems water behind to the teacher
37	1	abaiche baleangala mungolofwani	children are playing in a wheelbarrow 
26	2	ala chakupapa icho pantu abana balikwatishi umwenso abengi	it is so surprising, because most children are full of fear.
25	2	Elo iyili kukuso naimya amolu mumuli elo nayasama ku kanwa kwati ilefwaya ukusuma iyi nankwe	the dog on the left has raised its legs and its mouth is open, as if it wants to attack its fellow dog
39	2	Lyena mupepi nankwe pali mwaume afwele ishati lyafiita kabili naikata mumusana elyo nakwata no lukombo umo alenwina fimo	next to him is one in a black shirt holding his waist and a cup that he's drinking something from
12	2	Nakafwala kaputula Iya makumbi makumbi ne shirti Iya buuta	he is wearing a white shirt and a blue short
27	1	Abalumendo baleteya ibola netukonto, elyo abantu abengi balebatamba.	some young men are playing hockey with sticks while people are watching
17	2	eehe kaili aleputa umwela paka punda kakamuti	yes because it's blowing air on a stick's hole. 
18	2	umumana ulemoneka kwati wapita pakati kampili shibili.	The river seems to have passed between two mountains.
2	2	bushes cinshi cilelanga ukuti kasuba atenwa ukuti nipa ng'anda?	what makes you say it's afternoon or this is a backyard
12	1	ehe elyo pe tebulo pali ichi matimati	on the table there is a tomato
5	1	Nabeminina nabapunama mumulu balelolesha infuti isha pulashitiki isho basukwise mu muulu kabili balefwaya ukushanka 	they are standing and looking to the sky looking at guns they just threw in the air and that they want to catch 
29	2	iine ncende ilemoneka kwati nikulya kuntu basungila ifintu ifilondolola amalyashi yakale pacalo.	This place looks like a measeum that has a lot o;d things.
13	1	Umulumendo  ali pamenshi nanyanta pakantu aka buta aka papatala	A man is on the water and he is standing on a white wakeboard, looks like he is surfing. 
2	2	bonse baili nabakwata amagalashi  lelo umo fye eukwete akasote akabuta	they are both wearing glasses but only one of them my is wearing a white hat
15	1	ibumba lya bantu abali nemyaka yapusanapusana nabekata inkomaki balenwa fimo	a group of peers are holding cups and drinking.
31	2	balemoneka natemwa ukusambilila nangu line imikalile taili bwino	they look to be happy to be learning even though the sitting arrangements aren't good
17	2	ile angala amangalo yakucimfyanya aya lubilo 	Its playing a running competition. 
