pair_id	sentence_id	bem_transcription	en_translation
10	2	 nomba nishi cinshi bekete kuminwe  nefili ku kuboko kwaku kulyo	Then what is holding in his hand and what's in him right hand? 
36	1	eya mune elyo cilemoneka nacilila nga pantu uku ukutoloka takuibelele	very true and it seems there is so much funny because the jumping can't be for nothing
29	2	elyo abaleshitishisha kuno lubali balemoneka kwati kuli ifyo balelanshanya ba maayo na umukashana.	the first ones seem to be discussing something, the woman and a girl.
15	2	ifwile baiisambilisha bwino saana iyi imbwa nakuba te nshonse shingacita ifi	it seems the dog is well trained because not all dogs can do this.
38	2	Uyu umukashana alemoneka kwati nasekelela sana ukwisa mukucofa incinga uku.	the girl seems to be very happy to ride her bicycle here
26	2	Ehe pali nabale mupenta amalembo kumatobo yakwe	Yes, someone was even painting him words on his cheeks. 
28	2	ku numa yakwe kulemoneka ifimuti nalimo nipa mulundu aleangalila.	Behind him, there are trees, he must be playing at the top.  
21	2	kwishilya lya mumana kulemoneka ifikulwa nobulalo	Across the see is a bridge and buildings.
27	1	Bana banakashi nabeminina kubali yacikulwa.	some little girls are standing besides a building
9	1	abalumendo bali mucibansa cakuteyelamo umupila	Two gentle men are in a ball field
12	2	ehe kuli na bantu abale tamba 	yes there are people watching
2	2	umushilebutuka imbwa mulemoneka nga ulubansa lwa mangalo 	these dogs are running in a stadium
17	1	Emukwai aleshitishapo fimo kabili umukashana mupepi afwele ishati lya makumbi makumbi.	Yes, he is selling something, the lady close to him is wearing a blue shirt.
26	2	Ehe kuti mwaba nimu mpanga olo pa ng'anda pabafye ifimuti ifingi	Yes it might be in the bush or at house with alot of trees.
37	1	uyu umukashana  ifipepala fintu akabatike kumutwe yakwe filemoneka kwati nikalimo niba condom	The stuff on the lady's hair looks like condom and she is promoting their usage
33	2	uyu umukashana afwele akakumulu aka katapa-katapa	She is wearing a green top
36	1	cacine isukuku likankala nomba mune aba ine ndemona ati niba kafundisha tebasambi iyoo	it is very true but I think she is a teacher and not a learner 
7	1	abantu batatu baleyensha incinga na umo naiminina	Three people are riding the bicycles while one is standing.
23	1	Uyu umwaume cilemoneka ukuti aleoca ifyakulya ifili pa mbaula kabili alesansapo no tuntu utwakulenga ifyakulya ukuwama sana	He is braiing the meat and he is even spicying it
7	2	ee kumpela Kuli na ifimuti ifyakatapa katapa.	At the end,there are green trees.
26	2	Ehe bali abengi katwishi nga lisabi baleloba nangu pali ubwangalo bale teyela mumenshi	yes they are many, I don't know if they are catching fish or there is a sport they are playing in water. 
7	1	umulumendo uyu alemoneka nafwala necisote cakaba nabika namaboko mumatumba	He is playing in a stream of water.
18	1	umulumendo ali mu chibansa aleyangala.	A boy is in the ground playing.
26	1	Limbi noku lilako Bala lilako ifyakulya abantu ukukwine	maybe people  even eat their fool in this place
9	1	umulumendo aleenda eka	A man is walking alone
30	1	Umwana umulumendo uwankanda yabuuta likucifulo cimo eka	A young white skinned boy is at one place alone
13	1	Umulumendo ale yensha pakali planga aka papatala notuma wilo. Naikobeka nefyola fitatu 	A man is on a skateboard and has hanged three bags on himself. 
13	1	Abaume babili aba kalamba bali pamulu wa mutenge bale upopa	Two men that are older are on top of the roof, they must be nailing it. 
29	2	Ififine alei pika nafi fumya ifyushi ifingi saana	The food which he is cooking has released a lot of water vapor.
23	1	Abantu abaume bali mu cibansa umuli amaloba ayengi panshi	Men are in the soily ground
9	1	ali mu laibrare umuli ifitabo ifingi ifyatantikwa	He is in the library with well arranged books
12	1	Bashikulu bantu bali panuma pali ihorsi ile butuka mumatipa	an old man is on a horse that is moving on mud
32	1	Kuli abale loleshyapo ifyo baleteya aba batungulula muma buumba yabo 	They have a coach looking after their team.
8	1	Nafwala na ilaya ilya macungwa	he is wearing an orange shirt
26	2	limbi bale sefya ukufyalwa kwamwana pantu nimbonapo utusapato twamwana pe tebulo	Maybe they were celebrating baby's birthday because i can see baby shoes on the table.
21	2	kuti yaba nikamela kabili kwaliba yalya ayabomba napamenshi 	It could be a waterproof camera that did this.
8	2	umbi alelanga inkumbu ukuti enganyina mu mutende 	the friend is helping him up so that he can climb successfully
17	1	uyu umulumendo pali ebo alelanga aka akapampa emishe mumulu	This gentleman is showing the poster he has lifted in the air. 
4	1	Pancende apa iyi imbwa ili, pali ifyani ifitali, nefimuti ifikwata amabula ayengi	There are tall grass in the area.
20	1	kwena ifilimba balelisha tefyilya ifipanga icongo, nifilya ifyafwilisha ukutusha.	the music they're playing doesn't make noise, it's the kind that helps you relax
32	2	Aya amabotolo nama kombo yalemoneka bwino	These bottles and cups are looking nice.
37	1	kunuma kuli ichilubi ichafula ishati	behind their is undressed mannequin
15	2	nelyo ilelwisha ukukana ibila no mutwe kumo mu menshi.	or maybe it's trying not to drown.
21	2	eyaye, elyo shitata akontemeko kwati aleshana amasha	And the man seems like one dancing.
20	2	Utu tubana tulemoneka ukuba inkashi na indume, nomba inkanda yatuko naipusanako lelo natupalana ifinso sana.	these children look like brother and sister, but their complexion is different but they resemble each other
25	1	nimbona amenso naya kashika elo naya shibatila, kwena nga takolelwe ninshi napepa ifyamba	well, it is because his eyes are red, and can't open fully. and if he is not drunk, then he is certainly high on drugs
25	2	Pali motoka Pali ne cinama icilemoneka nge ng'ombe iyaume iya kalipa.	There is a car and an amimal that looks like a cow that is furious
7	2	cipalile kwati namayo uyu alelanshanya naumo palilyamya nalimbi eco alesekelela	And it seems this woman is talking to somebody on her phone that is why she is smiling.
6	2	uwuleya nembwa yakwe nafwala umwingila uwabutulukila elyo necisote camasengo.	The one goung with his dig is wearing a robe with a horned hat.
5	2	amenshi yantu ayalemneka bwino saana, elo kuti yaba ayamukamana nangula insamfi	the water looks beautiful, it might be a lake or a river
29	1	abaume, abanakashi elyo na baice Bali pa cifulo cimo icilemoneka bwino saana.	men, women and children are on a place which is looking beautiful.
12	2	Naba fwala ishati yabuta 	he is wearing a white shirt
28	1	Kule moneka na ba lumendo babibili abe minine uku kuncende imbwa shile butukila	There are two men standing in this area where the dogs are competing.
33	1	Cilemoneka kwati uyu umwaume uulele pali honda ni malonda wa ncende iyi 	Looks like this man laying on the honda is the security guard of this place
27	1	elyo kabili cilepala kwati kale beminine apa balelolela motoka, kwati nabanaka.	and it seems as he is standing at the station he is very tired
38	2	Nangu kuti waya mukontelako akasuba nga nakutalala sana.	or maybe you can go out and sit in the sun if it is very cold
5	1	Nashipusana, imo yalibutulukila kabili yalikwata amasako elyo imbi yalibuta tuutu	they are different, one has light brown fur and the other is white
19	1	Kafwele utuma jombo, itoloshi, na icampepo kumulu.	she is wearing boots, a trousers and a jersey
19	2	Ababiye bafwele utufwalo utwa makumbi makumbi	the rest are wearing blue clothes
29	2	Limbi emo bemisha ifintu ifyabu shilikali, bushe aba shilikali na shimapepo, finshi bale cita pamo?	maybe that's were they have put some military equipments. but why are the soldiers and the priests together?
1	2	kwena ichimuti banininemo abalumendo babili chakwata nentambo ntambo pamulu bushi mishila nasho	the tree these young men are on have ropes on top.are they roots too?
11	2	Elyo kabili tukutuku wakwe wamutuntula pamuulu apo ekele ilyo ale-ensha kabili kunuma yakwe kuli umuntu umbi, nomba bushe ninshi afwalile fi?	and it is yellow on top where he is sited and behind him is someone, why is he dressed like this?
17	2	Emukwai alapanga abantu busy ukubasekesha,kanshi alikwata nabakumulisisha ifilimba ngaleimba.	Yes, he really entertains people, he even has a band that plays instruments for him as he sings.
17	2	Bushe uyu shitata abomba incito nshi?	Where does this man work?
38	2	Kulemoneka intemba ishingi kuli iyi ine incende. Bushe ninshi balelangishako?	there seems to be many booths  in this place. What are they displaying
24	1	Elo umwana bamufwikile ifyakufwala ifya umutuntula. 	A child is putting on yellow clothes.
11	1	Shilefwaya ukwikata umupila wa katapa katapa uwo bacisukusa mulwele	They are trying to catch the green ball that has been thrown in the air
27	1	Eya nomba panshi pali icibokoshi cabwalwa katwishi nga balemwa nangula ci deco ici bokoshi 	Yes but there's a box of alcohol down, either they're drinking or it's a decoration. 
2	1	imbwa naiminina na molu yabili elyo amaboko yali mu muulu.	there's a dog standing on its Hind legs
8	1	Nafwala na ilaya lya makumbi makumbi	he is wearing a blue shirt
25	1	Emukwai akamwana kalelanga nabanankwe abaletambila lubali ukuti kalishiba ukushutu imfuti yamenshi.	He is even showing the toy gun to his friends.
11	2	Bushe nikwisa baleya kabili finshi bakwete  munuma yabo?	where are they going and what is on their backs?
28	1	ishati afwele nalikwata amadeco Yama langi ayalekana lekana.	On the shirt he is wearing are writings of different colors.
31	2	namona, bonse fye abalekopa amenso yali mufya kukopelako 	I can see all the photographers have their eye in the camera
35	1	Limbi nasakamanapo fimo.	Maybe she is worried about something.
12	1	Bonse babili bashi kulu bantu baleka funda paku puma umupila	both old men are teaching him how to throw the ball
35	1	Umwana umulumendo alebutuka mumucanga.	A young boy is running in the sand
7	1	umukashana nafwala nakasote nabikako nama galashi yafita	A woman is putting on a cap and black glasses.
17	2	nabafwala aya amabotolo pantu kulemoneka akasuba nakabala saana	They are wearing these glasses because it looks like it's sunny. 
30	1	Pali ici icikope Pali abantu abengi abapusanapusana imishinku	On this picture there are a lot of  people of different ages
38	1	Shitaata umo aletamba bemba elyo ibumba lya baume naliminina lubali.	One man is watching a lake with a group of men standing on the side.
26	1	umwaiche awa chilumendo naikala aletinika chintu beta atila computer	A young boy is sitted while pressing a computer.
11	2	bushilya bwamumana uko iyi mbwa ilefuma kuli ifimenwa mumbali ifimena mumenshi fyakatapakatapa	At the banks of the river were the dog is coming from , there are things that have grown 
7	2	uyu umumana ulemoneka uwamakumbi makumbi kwati nikumulu	This sea looks blue in color.
17	1	Umulumendo uyu uwa mishishi sha fita ne linso yakwe napenta ukufita noku kashika pakanwa napa mona.	This man has black hair and he has painted his eye black while his mouth and nose is painted red.
8	2	nafwala naba pata pata 	the child is wearing a pair of tropicals
31	1	cine, nomba ninshi tababelele mumu putule uwama sambililo? pantu bekelefye panse palya apasangwa umo balonga noku komena ifitabo fyabo 	but why aren't they in the classroom? They are sitting in the room where they pack and  lock their books
26	1	elo mubali ya uyu musebo mulinefibumba ifitali konse kubili	And along the road there are tall buildings.
35	1	Aba balemoneka nga abantu abatemwa ukunina impili shine ishi.	These people appear to be mountain climbers. 
27	2	Ulu bemekene ukulolela motoka, nababika ukuboko mwitumba kumbi nabekata inkonto.	as he is standing, one hand is in his pocket whole the other on his stick
34	2	umulumendo  nafwala ifitali ifyakufwala	he has long garments on
11	2	Ee, kuli ifyapala utumayanda utwakulwa mumbali ya bemba.	yes, I have, they are some houses and some other buildings
11	1	imbwa iyabuuta ilebutuka pa musebo wa tala	A  big dog and a small dog are playing 
29	1	ndemona ici cimbayambaya caile mukusenda ifilimwa kumabala,nomba fyalifulisha elo akambayambaya bakwete kanono saana.	It's like this vehicle went to get crops from the farm but then the crops were a lot and the vehicle was small.
14	2	Awe kanshi ekufwala bwino uku nokuipenta kumenso ati bamoneka bwino.	That's the reason ehy they are dressing up nicely and doing make up.
1	1	abantu abengi nabakolongana elyo Pali icipampa apali umwaume na banjo	alot of people are gathered at one place.there is a poster with a man holding a guitar
28	2	nalimo mwakutushisha abantu nga banaka pantu kulemoneka kuli akasaba kanshi nakukaba saana.	They must be used for resting when people are tired because they are on the sun and it must be very hot.
1	1	awe, nabafwala ifimpompo kumitwe ificingila napa menso	no they are wearing helmet that also protect the  face
16	2	elo uyu umulumendo ewiketefye umupila ekafye pali aba abanakwe nabafwala neputula bonse	This man is the only one holding the ball.
9	1	nabashifwika ama jezi ayapusana pusana, kabili nayakwata impendwa pamo nga 8	they are wearing jerseys having different colours and numbers such as eight.
28	1	Elyo tule moneka utwa ololoka bwino saana	They  seem to be straight lines.  
7	1	abaume abengi balecofa incinga paumusebo.	A group of men are cycling on the road.
31	1	iyoo cipalilekofye, ici cimbayambaya eco babomfya ukupanga nangula ukulungisha imisebo shilya bapanga, nga mwalolekesha nabacingilila apo bale bombela pakuti abantu bepitapo	no this is a vehicle use to grade roads, as you can see they have blocked the road they are working on to stop people from passing there
